Edad,Experiencia_Anios,Horas_Trabajo_Semanal,Nivel_Educacion,Num_Proyectos,Certificaciones,Genero,Ciudad,Salario
51,25,20.2,3,13,7,F,Barranquilla,9556.86
26,16,23.7,2,6,2,F,Barranquilla,4781.63
41,21,49.4,4,8,3,F,Barranquilla,9471.26
25,24,36.7,5,7,9,M,Bogotá,10043.59
24,1,57.6,4,8,3,M,Barranquilla,6828.73
53,21,31.7,2,6,1,F,Cali,7599.32
35,4,37.5,2,18,6,M,Barranquilla,7600.22
20,3,44.3,5,16,3,F,Barranquilla,7495.38
45,35,43.8,3,22,3,F,Bogotá,11099.26
23,5,38.0,2,12,7,F,Cali,7383.34
61,20,34.8,3,10,5,F,Barranquilla,9152.14
61,12,41.9,2,21,5,M,Bogotá,9782.32
38,36,51.0,2,17,8,F,Cali,10815.36
45,24,46.1,4,16,3,F,Barranquilla,8960.03
57,25,34.9,2,15,8,F,Bogotá,9345.16
18,38,32.1,1,9,0,F,Cali,8149.59
53,19,34.5,2,3,8,M,Barranquilla,7848.69
38,32,29.8,3,3,0,F,Cali,6415.0
60,13,41.2,1,21,6,M,Cali,7900.52
52,35,46.5,3,10,5,M,Bogotá,8926.34
30,16,39.4,3,20,6,F,Medellín,9880.08
66,20,53.8,4,24,8,F,Cali,12284.81
27,15,54.2,2,7,9,F,Cali,9303.79
61,15,42.5,4,8,3,M,Cali,8883.42
64,19,45.6,2,15,8,M,Cali,10213.03
27,28,32.8,3,9,2,F,Cali,9478.88
63,27,37.1,2,22,9,F,Medellín,10456.47
30,7,50.2,1,8,8,M,Bogotá,5422.82
54,23,35.4,3,2,0,F,Medellín,7403.31
55,2,51.9,2,24,4,M,Bogotá,8298.25
41,24,48.9,2,1,9,M,Medellín,8336.53
19,18,46.0,2,8,4,M,Bogotá,7844.81
39,32,30.6,3,12,0,M,Barranquilla,9043.25
34,1,37.5,2,5,0,F,Cali,5805.72
53,14,45.2,2,3,2,F,Bogotá,5656.54
31,21,32.1,1,13,8,M,Bogotá,8814.4
27,9,38.5,3,10,6,F,Cali,6754.5
52,17,46.0,2,1,5,M,Barranquilla,8305.15
42,21,35.5,2,2,8,F,Cali,7961.0
20,26,33.2,1,4,3,M,Bogotá,6563.5
64,12,25.6,2,24,3,F,Bogotá,8458.4
55,32,36.9,4,6,2,F,Cali,8683.4
34,4,46.2,3,10,4,M,Medellín,7187.23
29,25,33.0,4,11,4,F,Cali,10238.61
69,12,40.1,1,10,9,M,Bogotá,9552.41
41,26,38.2,5,18,6,F,Bogotá,11324.78
46,13,34.7,2,12,6,M,Bogotá,7513.46
60,23,46.7,5,3,5,F,Barranquilla,9858.83
42,2,53.1,2,13,3,F,Cali,7670.07
53,29,48.0,3,11,6,M,Barranquilla,10054.44
43,34,34.4,2,1,1,M,Cali,6821.18
55,13,55.9,2,7,8,F,Barranquilla,8736.8
18,11,48.0,4,21,6,F,Medellín,9078.25
37,27,36.3,3,18,1,M,Bogotá,8705.41
45,28,33.8,5,12,9,M,Bogotá,11067.09
33,16,49.0,3,20,1,M,Cali,8973.28
64,39,41.4,3,20,5,M,Bogotá,11562.97
34,20,33.2,1,0,6,F,Barranquilla,6118.23
57,22,38.8,5,4,8,F,Medellín,9961.77
45,19,36.7,3,21,3,F,Barranquilla,9010.05
29,10,33.4,3,10,7,F,Barranquilla,8865.64
44,33,48.1,2,10,9,F,Cali,11435.83
59,9,46.3,3,12,1,F,Bogotá,7287.25
64,9,46.7,4,1,5,M,Barranquilla,7002.41
47,5,46.6,2,18,3,F,Cali,7162.81
58,35,32.7,2,15,7,M,Barranquilla,10797.16
51,23,35.2,2,4,8,M,Barranquilla,8154.2
54,11,51.7,4,13,1,M,Barranquilla,7242.46
23,22,40.9,1,18,6,M,Cali,8183.85
24,26,28.2,1,4,6,F,Medellín,7108.65
49,36,41.7,2,20,7,M,Barranquilla,11818.21
49,5,45.2,3,23,4,M,Barranquilla,10268.53
42,0,44.2,2,8,2,F,Cali,5214.53
50,5,32.5,1,23,0,M,Bogotá,6398.76
24,21,55.1,5,11,3,M,Medellín,8826.07
69,23,28.0,5,15,2,F,Cali,9428.56
29,24,40.9,2,18,1,M,Bogotá,7558.3
33,14,53.9,3,14,5,F,Cali,7878.07
33,25,44.7,3,16,6,F,Cali,9877.02
60,7,46.7,2,14,9,F,Medellín,8074.22
53,23,31.6,2,2,6,F,Medellín,8238.76
30,37,42.8,3,16,7,F,Medellín,11591.3
24,5,39.7,2,12,1,M,Medellín,4834.83
53,34,31.0,2,8,9,F,Bogotá,8726.03
64,0,46.9,4,12,5,F,Barranquilla,7814.73
68,35,33.4,3,15,5,F,Cali,10479.94
26,11,34.4,3,18,9,F,Medellín,10018.85
49,37,43.5,2,13,0,F,Barranquilla,8857.23
28,10,38.9,3,7,1,M,Bogotá,6459.27
25,11,41.4,2,21,8,M,Medellín,9080.29
50,38,38.4,3,18,7,F,Cali,10721.53
40,6,51.3,4,24,3,M,Barranquilla,9028.94
42,10,32.6,4,23,5,F,Medellín,9588.76
25,35,36.3,2,2,1,F,Cali,7211.57
62,30,43.8,3,22,4,F,Barranquilla,9899.6
39,32,32.1,4,20,1,M,Cali,9640.83
21,12,31.7,3,17,4,F,Bogotá,7809.71
57,17,41.1,1,15,6,F,Medellín,8049.8
20,23,46.9,3,13,6,M,Medellín,7681.76
46,8,48.0,1,15,8,F,Cali,7332.02
58,30,40.7,4,23,2,M,Barranquilla,10006.53
46,9,34.6,3,16,3,M,Medellín,9013.76
51,1,42.2,2,19,8,F,Cali,8112.29
51,37,44.5,1,10,7,M,Bogotá,9450.09
45,14,42.1,2,12,6,F,Medellín,7233.37
30,2,49.9,4,10,7,M,Cali,7943.07
32,30,31.9,1,3,8,M,Barranquilla,8194.55
40,5,34.4,3,13,3,M,Medellín,6343.03
61,2,48.8,4,4,4,F,Medellín,6482.01
43,10,28.2,2,3,8,M,Bogotá,6361.52
21,14,35.7,2,0,6,F,Cali,4760.43
43,27,34.1,3,13,3,F,Barranquilla,9210.68
57,9,27.5,3,6,5,F,Bogotá,7884.7
26,37,38.5,2,9,0,M,Bogotá,6621.44
22,6,46.0,1,1,0,M,Bogotá,4544.79
49,14,41.3,3,9,8,F,Cali,9349.88
37,17,46.4,4,2,7,F,Cali,5848.33
67,17,49.5,1,20,0,F,Medellín,7294.52
28,23,36.9,2,7,1,F,Cali,6148.25
32,1,61.2,2,9,3,F,Bogotá,6432.71
49,39,37.2,4,7,0,F,Cali,9593.39
45,19,38.3,2,13,1,M,Barranquilla,6739.56
39,33,34.3,4,17,4,F,Medellín,11769.17
58,25,44.4,1,8,7,F,Bogotá,7915.94
34,6,37.7,4,21,5,F,Medellín,8247.3
43,37,39.4,3,8,5,F,Cali,8657.31
61,29,38.4,3,3,3,M,Medellín,8238.14
24,4,38.2,2,2,1,M,Medellín,5156.33
59,10,41.3,4,13,2,F,Cali,7633.46
43,0,36.4,2,13,5,F,Medellín,6847.74
42,33,36.8,1,20,5,F,Cali,9804.69
27,0,48.6,2,15,4,M,Bogotá,6478.83
62,18,37.7,4,4,5,M,Medellín,8793.19
36,1,43.1,4,19,5,M,Barranquilla,9131.37
28,20,32.9,3,22,0,F,Barranquilla,8651.89
30,19,36.4,3,23,5,M,Bogotá,10413.42
25,22,30.1,1,14,4,F,Cali,6436.45
57,20,54.8,4,20,7,F,Cali,10793.23
21,23,51.0,4,8,8,F,Medellín,8310.93
64,3,44.8,3,6,5,F,Medellín,7670.32
48,11,57.2,3,12,9,F,Barranquilla,10155.47
45,21,46.2,5,22,3,M,Barranquilla,10490.27
28,19,38.6,4,7,2,M,Cali,7764.23
60,17,43.0,3,11,9,M,Barranquilla,8429.37
18,0,50.9,2,3,0,F,Cali,4090.74
66,29,33.0,3,15,6,M,Bogotá,9126.47
64,32,30.6,3,5,4,F,Bogotá,9067.51
69,23,43.2,2,4,3,F,Barranquilla,6254.3
55,13,35.3,2,0,8,F,Medellín,8400.08
41,35,21.9,2,13,6,M,Barranquilla,9372.98
64,4,30.1,3,8,9,M,Barranquilla,8059.63
48,10,37.5,2,17,7,M,Barranquilla,10029.17
58,23,40.4,2,5,3,M,Medellín,7648.85
63,30,40.6,4,14,9,F,Barranquilla,10276.4
67,12,56.0,3,15,9,F,Medellín,9730.35
43,15,38.3,1,7,7,F,Barranquilla,8645.64
66,23,42.2,2,18,3,F,Medellín,8666.8
67,12,27.0,4,4,0,F,Medellín,6667.56
22,23,39.8,4,13,7,M,Medellín,10684.37
37,25,42.7,2,6,0,M,Medellín,6168.69
69,1,29.0,4,3,2,F,Medellín,6423.66
58,15,32.5,1,20,6,F,Bogotá,9817.86
28,37,43.9,5,0,2,F,Cali,8259.49
50,0,35.6,2,3,7,F,Cali,5405.16
67,10,39.2,1,13,4,F,Medellín,5948.59
55,34,44.3,2,22,2,M,Cali,9417.16
44,28,56.3,2,15,4,F,Medellín,8577.77
51,36,38.2,3,6,4,M,Barranquilla,8957.5
32,16,54.2,4,9,7,M,Bogotá,9158.83
49,38,24.3,4,9,8,F,Barranquilla,10773.8
38,27,41.2,2,3,5,F,Barranquilla,6602.76
63,28,37.3,2,11,9,M,Medellín,11082.87
22,2,35.7,1,5,2,M,Barranquilla,3363.88
23,9,45.3,1,12,1,M,Bogotá,7057.42
55,13,38.3,3,20,2,F,Barranquilla,8910.52
39,11,23.8,1,0,8,M,Bogotá,6648.29
35,29,27.3,3,7,6,F,Bogotá,9068.4
31,31,45.8,3,22,8,M,Medellín,12386.6
27,31,26.9,2,15,5,F,Bogotá,8823.81
63,31,46.0,3,4,7,F,Barranquilla,9411.74
30,25,41.0,2,6,9,M,Medellín,8628.77
48,0,38.6,2,2,8,F,Bogotá,5898.77
47,1,39.3,4,23,2,F,Bogotá,8867.36
20,16,44.1,3,20,6,M,Cali,10281.34
47,29,30.6,1,1,8,F,Medellín,6321.6
23,38,40.3,3,1,1,M,Cali,7478.68
46,6,30.9,2,19,6,M,Bogotá,9833.98
25,26,41.3,3,22,4,M,Cali,9452.26
61,8,45.2,3,9,7,F,Barranquilla,9133.98
62,21,41.3,3,19,3,F,Barranquilla,10426.0
60,33,44.9,4,8,0,M,Bogotá,8123.23
61,0,34.4,3,17,9,F,Cali,9118.45
50,8,39.5,1,5,7,M,Cali,6658.24
34,19,38.1,2,19,5,M,Medellín,11267.4
65,18,37.6,4,5,7,M,Barranquilla,7028.2
28,35,33.6,1,24,2,F,Barranquilla,7987.56
30,39,36.5,3,9,7,F,Medellín,9714.53
67,3,31.1,3,24,7,F,Barranquilla,9375.4
28,8,26.4,3,8,0,M,Cali,4989.2
48,21,34.4,4,8,3,M,Cali,7800.22
45,17,45.0,3,2,6,F,Barranquilla,8147.42
61,11,41.9,3,11,0,F,Medellín,6681.33
23,38,29.9,4,10,2,M,Bogotá,8730.63
58,8,36.8,3,13,2,M,Bogotá,8399.61
33,5,45.5,2,24,5,M,Bogotá,8962.0
21,18,36.4,3,18,4,M,Bogotá,8088.94
52,6,28.7,3,9,6,F,Cali,6318.0
65,15,58.1,4,18,2,F,Bogotá,10459.92
43,4,38.7,2,4,0,M,Cali,4203.62
29,15,30.7,2,21,2,M,Cali,8838.98
28,0,41.4,4,8,7,F,Bogotá,7516.51
54,36,39.3,3,0,4,M,Bogotá,8464.88
42,38,27.7,2,14,2,M,Bogotá,9436.29
35,18,40.7,3,23,7,F,Barranquilla,8523.88
36,36,47.9,5,3,5,F,Barranquilla,11042.68
40,16,38.1,4,6,2,F,Medellín,7304.15
55,25,23.5,3,5,4,M,Cali,8261.07
35,21,42.7,2,14,0,M,Bogotá,6914.34
43,7,44.8,4,5,5,F,Barranquilla,7270.39
23,32,35.3,3,6,8,F,Medellín,10262.9
21,1,35.4,4,19,6,M,Cali,7899.98
61,29,58.1,2,21,7,M,Cali,10802.39
68,19,34.7,1,2,5,M,Cali,7527.05
46,17,31.0,3,20,4,F,Barranquilla,9423.33
51,9,40.2,2,12,5,F,Bogotá,8781.01
34,23,44.6,3,1,6,M,Bogotá,6066.05
60,3,44.3,5,2,8,F,Cali,7876.1
60,36,20.3,3,12,7,F,Cali,9384.64
33,3,34.7,4,8,4,F,Medellín,7830.6
19,12,49.2,3,21,6,M,Medellín,7859.22
51,24,42.6,4,18,7,M,Cali,11157.82
25,12,30.1,4,17,0,F,Medellín,6530.99
30,17,49.9,3,4,7,M,Barranquilla,7339.01
59,23,47.7,3,9,6,F,Cali,8514.26
25,1,37.6,3,13,1,F,Medellín,6023.5
47,32,47.0,3,20,1,M,Cali,11662.44
49,18,56.0,2,16,5,F,Bogotá,7784.63
53,8,31.6,4,2,2,F,Barranquilla,5668.9
64,27,44.4,5,6,0,F,Cali,9623.58
47,34,55.9,3,8,7,F,Bogotá,9971.23
18,38,45.2,3,4,6,F,Cali,7829.9
60,9,34.0,3,3,3,F,Bogotá,6313.17
56,0,41.9,3,2,0,M,Medellín,4057.59
34,20,51.0,3,12,1,F,Bogotá,7462.87
37,8,31.9,4,8,8,M,Barranquilla,7326.04
41,14,39.8,2,22,3,M,Barranquilla,8730.74
67,34,38.1,1,6,2,M,Medellín,8601.01
39,4,34.9,4,7,7,M,Cali,5435.38
46,21,41.9,3,9,3,M,Barranquilla,8224.15
39,22,39.2,4,0,6,F,Medellín,6180.45
61,6,45.1,1,19,4,F,Barranquilla,7766.55
26,22,49.1,1,20,4,M,Medellín,9619.72
54,24,29.8,4,20,5,F,Barranquilla,10338.31
27,26,40.5,1,0,3,M,Medellín,6167.23
53,5,39.6,4,18,1,F,Barranquilla,8768.91
54,33,41.6,4,1,5,M,Cali,9852.76
45,8,39.9,3,11,4,M,Bogotá,8151.05
45,32,32.2,1,22,2,M,Barranquilla,9556.13
59,5,51.6,3,12,3,F,Medellín,7086.03
60,36,55.0,4,13,2,F,Cali,11180.54
38,30,44.4,2,4,2,M,Barranquilla,8587.94
41,33,44.8,2,2,3,M,Medellín,8064.96
59,28,41.0,2,23,1,F,Bogotá,9942.12
57,13,47.8,1,16,3,F,Medellín,6362.11
19,35,20.5,4,0,9,M,Barranquilla,8032.02
25,35,40.0,4,13,1,M,Medellín,8709.99
65,14,35.4,5,5,9,M,Medellín,8797.05
44,7,41.2,3,16,7,F,Bogotá,8466.52
39,25,48.7,4,3,9,M,Barranquilla,8622.64
54,35,40.2,2,5,4,F,Barranquilla,9346.01
44,20,37.1,3,0,6,F,Bogotá,7137.51
46,27,28.8,3,8,3,M,Cali,7409.46
20,3,39.1,4,3,9,F,Medellín,6248.32
61,15,45.4,4,8,5,M,Medellín,8920.74
30,21,33.3,4,8,9,M,Medellín,8963.78
62,11,24.0,4,21,3,F,Barranquilla,9443.42
27,15,58.2,4,12,5,M,Barranquilla,8490.75
53,39,42.7,1,22,0,F,Medellín,11099.89
26,37,38.2,4,16,5,F,Barranquilla,11288.28
44,36,51.1,3,20,5,M,Bogotá,10458.44
51,28,41.1,2,2,1,F,Bogotá,5514.93
68,17,50.7,1,5,9,F,Barranquilla,7932.52
18,9,50.0,3,19,9,M,Medellín,8090.33
49,38,29.8,2,14,8,F,Medellín,9109.21
42,17,43.7,3,13,5,M,Medellín,9136.25
46,0,53.8,3,12,6,M,Medellín,7588.71
24,38,32.0,4,8,1,F,Barranquilla,9678.03
66,20,32.1,4,22,1,F,Cali,10012.36
20,0,33.5,3,14,1,M,Cali,5707.64
37,14,47.1,2,13,9,F,Medellín,7591.85
37,3,42.3,2,3,8,M,Medellín,5758.7
47,19,24.5,2,10,2,F,Medellín,5727.02
52,9,42.7,1,21,3,M,Cali,8611.65
52,22,38.0,5,1,0,M,Bogotá,6696.53
66,33,39.1,3,15,0,F,Cali,9853.08
56,32,33.3,1,18,3,F,Barranquilla,9022.15
44,33,42.8,2,15,1,F,Cali,9192.93
43,38,48.4,3,6,7,M,Barranquilla,9988.57
31,9,34.9,3,10,3,M,Medellín,5760.29
34,19,26.5,1,11,2,F,Barranquilla,6221.35
35,0,37.6,5,3,2,F,Medellín,7212.42
62,12,46.1,2,15,5,M,Bogotá,7842.98
69,0,36.6,1,15,5,F,Medellín,7999.98
46,4,28.0,1,6,5,F,Medellín,6139.3
37,15,46.1,3,24,5,M,Bogotá,9807.94
44,14,51.3,1,12,7,F,Medellín,7238.08
35,27,40.2,1,4,7,M,Medellín,7735.98
21,30,27.2,2,0,8,M,Medellín,7024.76
18,22,37.5,3,4,0,F,Cali,7136.19
67,16,41.2,1,21,9,F,Barranquilla,8863.09
18,33,33.5,2,13,7,F,Medellín,9298.9
43,12,44.7,2,10,4,M,Cali,7228.51
62,13,32.7,2,1,2,M,Medellín,6363.32
37,10,40.2,3,23,9,M,Barranquilla,10462.22
69,27,38.2,1,17,2,F,Medellín,8187.39
40,31,44.9,1,14,5,M,Barranquilla,8122.2
27,34,39.9,3,13,7,M,Cali,10125.79
28,30,38.4,2,24,9,M,Cali,11627.71
58,16,33.6,1,12,1,F,Medellín,6674.64
58,8,40.3,2,1,8,M,Bogotá,8064.81
22,9,37.9,4,18,4,F,Barranquilla,8058.54
18,7,33.0,3,7,4,F,Medellín,5575.73
34,20,41.3,4,21,0,M,Cali,9452.9
39,12,42.9,4,16,5,M,Medellín,8561.58
51,4,37.3,5,14,4,M,Barranquilla,8207.54
62,5,47.5,4,19,6,F,Medellín,9850.5
58,29,42.1,3,20,6,F,Barranquilla,11747.0
46,30,29.7,2,13,3,F,Cali,8897.37
21,16,50.7,2,2,4,F,Bogotá,6192.14
22,10,46.1,3,16,9,M,Bogotá,10300.37
28,19,48.0,5,2,7,M,Cali,9137.16
68,8,43.2,3,12,1,F,Cali,7357.21
38,1,21.3,3,24,0,F,Medellín,8111.66
52,36,48.7,3,17,5,F,Cali,10758.89
29,0,40.5,2,0,3,F,Cali,4915.34
43,3,42.8,2,6,9,F,Barranquilla,7409.11
68,35,44.3,3,22,2,F,Medellín,11206.64
36,24,55.5,2,4,6,F,Barranquilla,7253.17
62,2,35.6,3,1,7,F,Medellín,6741.96
24,8,35.8,4,16,3,M,Medellín,7417.73
64,21,33.2,4,20,9,M,Bogotá,11688.65
24,22,31.4,2,9,5,F,Bogotá,7748.99
43,11,31.6,4,3,1,M,Cali,4912.52
57,9,25.2,2,8,7,M,Medellín,7653.13
22,33,43.4,2,20,5,M,Cali,12081.22
38,9,55.9,3,10,8,F,Barranquilla,8055.1
31,29,56.4,2,11,5,F,Cali,9552.14
21,21,33.2,1,11,5,F,Barranquilla,7616.58
40,5,37.8,2,17,1,M,Bogotá,5393.17
59,1,49.9,3,3,4,F,Bogotá,6861.66
37,29,43.5,2,8,8,M,Barranquilla,8285.0
32,1,41.1,3,7,0,F,Barranquilla,5178.49
67,31,37.9,3,18,3,F,Barranquilla,9316.06
69,15,49.4,3,23,9,M,Cali,11579.82
62,11,31.4,4,12,9,F,Barranquilla,9368.17
46,0,43.8,2,1,2,M,Medellín,5903.23
25,7,42.8,2,18,0,F,Barranquilla,5399.33
58,12,40.3,2,13,0,F,Bogotá,7801.46
65,14,46.3,2,4,0,F,Barranquilla,6756.58
36,7,40.3,3,9,0,M,Bogotá,5457.83
65,9,35.7,1,23,1,F,Bogotá,6604.02
56,4,40.7,2,16,4,M,Cali,7318.57
63,18,27.3,4,19,1,M,Barranquilla,9593.82
45,37,44.9,3,15,3,M,Bogotá,9306.04
63,10,46.9,3,16,8,F,Medellín,8839.29
44,19,34.7,4,0,2,F,Barranquilla,7832.86
21,19,32.8,4,20,1,F,Barranquilla,8011.81
32,20,35.0,3,21,3,F,Bogotá,9508.93
52,17,39.5,2,14,8,F,Cali,10007.59
54,9,41.7,5,16,3,M,Cali,8572.09
18,33,52.9,3,10,4,M,Barranquilla,7883.88
20,25,51.9,2,21,3,M,Barranquilla,9596.1
64,29,46.7,2,4,7,M,Cali,8761.44
41,8,41.0,3,3,3,M,Cali,5888.96
44,30,32.6,4,20,1,M,Medellín,11231.91
57,3,53.4,2,23,3,F,Barranquilla,8111.72
53,5,38.0,1,8,1,M,Barranquilla,5677.12
51,13,42.3,4,15,8,M,Barranquilla,8560.31
46,3,45.0,4,11,7,M,Cali,8223.92
41,25,40.5,2,17,8,M,Bogotá,9067.48
41,38,49.2,2,21,3,F,Medellín,10017.43
59,16,43.6,3,2,0,M,Cali,6196.31
21,18,47.9,2,14,2,F,Cali,8304.61
20,5,43.6,4,17,6,F,Medellín,7763.49
51,28,39.7,1,11,0,M,Barranquilla,7002.69
66,10,40.6,1,12,7,M,Bogotá,9126.62
40,15,39.5,2,0,8,F,Medellín,6607.04
69,29,29.7,2,3,7,M,Bogotá,8254.14
40,24,32.0,1,7,4,M,Barranquilla,7920.04
62,39,45.9,1,18,8,M,Bogotá,11131.26
22,10,29.9,4,20,3,F,Barranquilla,8368.7
48,6,36.8,2,20,8,M,Cali,8971.11
58,25,31.6,4,4,0,F,Barranquilla,8975.69
23,21,36.3,2,10,2,F,Medellín,6072.34
54,24,38.8,3,24,3,F,Medellín,11247.54
27,18,36.8,2,23,9,M,Barranquilla,8532.03
57,30,28.6,2,23,0,F,Barranquilla,8861.7
24,25,38.5,3,16,5,M,Cali,8380.2
56,35,32.3,3,16,3,F,Cali,10091.66
55,22,34.9,4,1,3,M,Barranquilla,7278.32
38,12,45.9,4,23,0,M,Bogotá,9875.3
37,24,47.6,3,0,4,F,Cali,7775.07
20,1,29.5,2,3,8,F,Medellín,5470.8
68,1,52.5,4,8,5,F,Cali,7324.96
39,15,35.9,3,1,7,M,Cali,8354.59
64,8,35.2,5,2,3,M,Cali,7686.69
21,27,32.9,4,5,8,M,Cali,8677.87
45,12,40.4,1,12,6,F,Barranquilla,7222.15
29,34,55.9,2,14,6,M,Cali,9485.99
55,12,27.7,3,10,7,M,Bogotá,9027.39
68,30,23.5,3,9,1,M,Cali,9636.78
53,20,42.1,3,2,5,F,Cali,7055.74
64,31,44.6,4,19,6,F,Medellín,11207.17
58,33,40.4,2,8,2,M,Cali,8074.07
22,7,44.8,2,24,7,F,Medellín,8817.89
30,1,30.9,1,9,0,F,Medellín,5171.95
40,37,32.4,3,20,0,F,Barranquilla,8747.57
67,31,41.0,3,22,9,F,Medellín,11372.9
47,39,54.1,2,24,2,F,Medellín,10611.62
54,27,44.5,3,23,5,F,Bogotá,11364.51
42,36,44.9,1,22,6,F,Bogotá,9690.72
65,0,31.4,1,11,1,F,Medellín,5307.15
44,9,43.4,3,7,5,F,Barranquilla,6733.82
68,3,30.5,2,20,4,M,Bogotá,8703.51
31,34,54.1,3,20,5,M,Bogotá,10618.87
65,9,31.9,4,20,0,F,Barranquilla,8140.54
64,10,33.6,4,16,9,F,Cali,9182.93
53,13,28.2,2,21,6,F,Bogotá,8691.16
56,37,40.7,3,4,7,F,Medellín,9639.34
33,11,40.4,3,23,6,M,Medellín,9948.85
39,16,52.1,4,7,8,F,Medellín,9791.04
38,15,46.2,4,17,0,M,Barranquilla,7436.54
38,34,33.7,2,10,9,M,Medellín,10463.16
25,1,47.0,2,21,8,M,Cali,8600.07
66,10,30.1,3,9,2,M,Barranquilla,6956.67
33,2,34.3,3,14,1,M,Bogotá,6985.85
48,28,40.9,2,5,5,M,Barranquilla,7519.79
59,17,30.9,1,18,4,F,Medellín,8583.02
27,19,48.5,3,16,3,F,Barranquilla,10382.68
49,13,58.2,2,22,3,M,Barranquilla,9062.44
51,33,37.6,2,9,7,F,Barranquilla,9185.57
26,30,34.8,1,4,9,M,Barranquilla,6800.96
34,39,39.0,2,15,2,F,Cali,9320.69
28,17,35.5,3,11,0,M,Barranquilla,7710.82
49,29,42.1,2,20,4,M,Medellín,9309.01
27,24,29.4,1,23,7,F,Bogotá,9628.76
39,18,42.5,1,4,2,M,Cali,5721.85
34,7,55.3,2,20,1,F,Barranquilla,7020.73
21,27,24.0,3,0,0,M,Bogotá,6436.43
65,7,30.7,1,1,3,F,Cali,3850.95
69,30,36.4,3,4,1,F,Medellín,8197.92
64,2,44.3,1,22,7,F,Medellín,9254.15
42,2,47.1,2,18,9,F,Bogotá,8228.66
38,21,46.5,2,14,8,F,Barranquilla,9113.11
54,16,26.5,1,0,9,M,Bogotá,6721.32
55,35,34.6,3,10,0,M,Cali,10424.09
66,16,32.8,3,17,1,F,Bogotá,8969.88
18,13,39.5,4,2,5,M,Bogotá,5801.65
42,8,40.1,1,8,9,M,Barranquilla,6358.74
68,29,29.0,1,23,6,F,Medellín,10490.16
53,20,36.5,2,3,1,F,Barranquilla,7538.79
34,11,44.6,4,23,7,M,Medellín,10587.89
58,36,35.0,2,12,9,F,Barranquilla,11388.9
41,31,38.4,2,8,8,F,Medellín,8237.19
19,10,53.6,2,2,7,F,Barranquilla,6723.62
57,19,55.9,1,15,8,M,Medellín,8593.27
32,34,22.7,4,21,5,F,Medellín,10784.49
49,10,40.9,3,7,6,M,Medellín,8358.57
56,7,63.3,4,6,5,F,Medellín,7674.6
23,3,43.8,3,24,6,M,Barranquilla,7399.77
18,26,40.1,3,22,2,F,Cali,8877.03
64,39,50.5,1,16,3,F,Medellín,10094.35
40,37,41.7,3,24,8,F,Medellín,12611.83
56,29,45.7,2,15,2,M,Medellín,8394.23
34,26,38.3,2,20,1,M,Medellín,8161.22
51,20,41.6,3,21,6,M,Medellín,10391.18
58,19,43.4,4,17,5,M,Bogotá,10597.66
46,3,46.9,3,15,2,F,Bogotá,7455.82
26,10,36.5,3,14,5,F,Medellín,7560.27
30,12,36.3,1,1,6,M,Medellín,4982.88
23,8,24.6,2,19,5,M,Medellín,8073.71
23,3,36.9,1,3,0,M,Cali,4699.33
37,11,47.6,3,4,0,M,Barranquilla,5531.44
69,8,43.7,5,6,8,M,Medellín,8960.98
20,12,32.0,2,14,5,M,Cali,7666.93
34,25,24.8,1,16,1,F,Cali,7475.83
66,37,38.9,3,9,0,M,Medellín,9739.02
29,12,47.4,4,19,1,M,Barranquilla,8592.81
65,38,36.2,3,8,7,M,Bogotá,10871.77
64,27,28.4,1,15,4,F,Medellín,8460.23
62,18,35.3,5,23,6,M,Medellín,9881.11
18,23,42.6,4,2,6,F,Bogotá,8023.66
34,18,49.9,1,21,1,F,Barranquilla,8310.44
20,12,37.9,4,8,3,M,Bogotá,7317.16
43,12,48.4,3,7,1,F,Medellín,6204.19
32,27,47.6,2,22,6,M,Medellín,9550.96
53,1,30.6,3,6,4,F,Cali,8349.67
49,9,50.0,4,16,0,M,Bogotá,8396.42
49,21,42.4,3,4,1,M,Cali,5342.81
21,12,30.3,1,6,5,F,Cali,5200.11
35,8,54.1,5,12,3,M,Cali,8192.87
66,32,39.0,1,17,6,M,Cali,9044.3
36,13,24.5,3,21,1,F,Bogotá,7923.62
60,19,34.3,3,13,1,F,Bogotá,7900.16
69,14,32.4,2,17,5,M,Bogotá,9027.68
52,31,34.5,2,2,7,F,Medellín,8209.66
57,32,36.4,4,16,0,M,Barranquilla,9390.97
31,16,37.9,2,18,4,F,Cali,7812.44
50,23,37.6,3,6,0,F,Medellín,8051.65
31,29,39.2,3,20,5,F,Bogotá,10134.26
51,12,44.7,3,3,6,M,Bogotá,7293.35
21,15,34.0,3,14,5,M,Medellín,8196.0
41,1,49.4,2,23,8,M,Cali,8704.73
46,16,30.2,2,7,2,M,Bogotá,5737.75
36,31,44.9,4,15,7,M,Cali,11302.73
23,7,53.1,3,0,2,F,Cali,4832.02
50,2,38.6,2,24,6,M,Barranquilla,8294.96
66,11,41.5,4,15,4,F,Bogotá,8041.63
57,19,32.3,4,24,0,F,Medellín,10467.06
36,15,35.9,1,1,3,F,Barranquilla,5458.23
18,13,52.5,5,1,8,M,Cali,8225.38
22,15,46.0,3,7,7,F,Medellín,8331.04
44,32,43.3,2,11,2,M,Barranquilla,9187.41
33,29,24.5,2,10,1,M,Barranquilla,6849.06
23,11,34.3,3,5,8,M,Barranquilla,7179.2
57,14,53.9,4,18,0,M,Cali,8944.82
